id,labels,uri,properties_json
AI501-CLO3,CLO,https://dlu.example.org/ekg/clo/ai501-clo3,"{""statement"": ""Evaluate and apply core capabilities of Mathematical Foundations for AI (CLO 3)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-CLO4,CLO,https://dlu.example.org/ekg/clo/ai501-clo4,"{""statement"": ""Create and apply core capabilities of Mathematical Foundations for AI (CLO 4)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M1,Module,https://dlu.example.org/ekg/module/ai501-m1,"{""code"": ""AI501-M1"", ""title"": ""Linear Algebra for ML"", ""sequence"": 1, ""workloadHours"": 83.33333333333333}"
AI501-M1-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai501-m1-mlo1,"{""statement"": ""Analyze the key methods and artifacts of Linear Algebra for ML (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M1-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai501-m1-mlo2,"{""statement"": ""Evaluate the key methods and artifacts of Linear Algebra for ML (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M1-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai501-m1-mlo3,"{""statement"": ""Create the key methods and artifacts of Linear Algebra for ML (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M1-L1,Lesson,https://dlu.example.org/ekg/lesson/ai501-m1-l1,"{""title"": ""Linear Algebra for ML - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI501-M1-L2,Lesson,https://dlu.example.org/ekg/lesson/ai501-m1-l2,"{""title"": ""Linear Algebra for ML - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI501-A1,Assessment,https://dlu.example.org/ekg/assessment/ai501-a1,"{""code"": ""AI501-A1"", ""title"": ""Linear Algebra for ML assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI501-A1-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai501-a1-rubric,"{""title"": ""Rubric for AI501-A1"", ""version"": ""1.0""}"
AI501-A1-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a1-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A1-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A1-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A1-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI501-A1-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a1-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A1-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A1-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A1-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI501-A1-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a1-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A1-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A1-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A1-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a1-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI501-M2,Module,https://dlu.example.org/ekg/module/ai501-m2,"{""code"": ""AI501-M2"", ""title"": ""Probability & Statistics"", ""sequence"": 2, ""workloadHours"": 83.33333333333333}"
AI501-M2-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai501-m2-mlo1,"{""statement"": ""Evaluate the key methods and artifacts of Probability & Statistics (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M2-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai501-m2-mlo2,"{""statement"": ""Create the key methods and artifacts of Probability & Statistics (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M2-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai501-m2-mlo3,"{""statement"": ""Understand the key methods and artifacts of Probability & Statistics (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M2-L1,Lesson,https://dlu.example.org/ekg/lesson/ai501-m2-l1,"{""title"": ""Probability & Statistics - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI501-M2-L2,Lesson,https://dlu.example.org/ekg/lesson/ai501-m2-l2,"{""title"": ""Probability & Statistics - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI501-A2,Assessment,https://dlu.example.org/ekg/assessment/ai501-a2,"{""code"": ""AI501-A2"", ""title"": ""Probability & Statistics assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI501-A2-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai501-a2-rubric,"{""title"": ""Rubric for AI501-A2"", ""version"": ""1.0""}"
AI501-A2-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a2-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A2-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A2-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A2-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI501-A2-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a2-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A2-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A2-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A2-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI501-A2-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a2-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A2-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A2-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A2-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a2-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI501-M3,Module,https://dlu.example.org/ekg/module/ai501-m3,"{""code"": ""AI501-M3"", ""title"": ""Optimization"", ""sequence"": 3, ""workloadHours"": 83.33333333333333}"
AI501-M3-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai501-m3-mlo1,"{""statement"": ""Create the key methods and artifacts of Optimization (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M3-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai501-m3-mlo2,"{""statement"": ""Understand the key methods and artifacts of Optimization (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M3-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai501-m3-mlo3,"{""statement"": ""Apply the key methods and artifacts of Optimization (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI501-M3-L1,Lesson,https://dlu.example.org/ekg/lesson/ai501-m3-l1,"{""title"": ""Optimization - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI501-M3-L2,Lesson,https://dlu.example.org/ekg/lesson/ai501-m3-l2,"{""title"": ""Optimization - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI501-A3,Assessment,https://dlu.example.org/ekg/assessment/ai501-a3,"{""code"": ""AI501-A3"", ""title"": ""Optimization assessment"", ""assessmentType"": ""project"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI501-A3-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai501-a3-rubric,"{""title"": ""Rubric for AI501-A3"", ""version"": ""1.0""}"
AI501-A3-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a3-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A3-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A3-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A3-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI501-A3-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a3-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A3-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A3-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A3-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI501-A3-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai501-a3-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI501-A3-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI501-A3-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI501-A3-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai501-a3-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI502,Course,https://dlu.example.org/ekg/course/ai502,"{""code"": ""AI502"", ""title"": ""Machine Learning"", ""ects"": 10, ""level"": ""graduate"", ""language"": ""en"", ""version"": ""1.0"", ""status"": ""demo""}"
AI502-CLO1,CLO,https://dlu.example.org/ekg/clo/ai502-clo1,"{""statement"": ""Analyze and apply core capabilities of Machine Learning (CLO 1)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI502-CLO2,CLO,https://dlu.example.org/ekg/clo/ai502-clo2,"{""statement"": ""Evaluate and apply core capabilities of Machine Learning (CLO 2)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI502-CLO3,CLO,https://dlu.example.org/ekg/clo/ai502-clo3,"{""statement"": ""Create and apply core capabilities of Machine Learning (CLO 3)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI502-CLO4,CLO,https://dlu.example.org/ekg/clo/ai502-clo4,"{""statement"": ""Understand and apply core capabilities of Machine Learning (CLO 4)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI502-M1,Module,https://dlu.example.org/ekg/module/ai502-m1,"{""code"": ""AI502-M1"", ""title"": ""Supervised Learning"", ""sequence"": 1, ""workloadHours"": 83.33333333333333}"
AI502-M1-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai502-m1-mlo1,"{""statement"": ""Evaluate the key methods and artifacts of Supervised Learning (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI502-M1-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai502-m1-mlo2,"{""statement"": ""Create the key methods and artifacts of Supervised Learning (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI502-M1-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai502-m1-mlo3,"{""statement"": ""Understand the key methods and artifacts of Supervised Learning (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI502-M1-L1,Lesson,https://dlu.example.org/ekg/lesson/ai502-m1-l1,"{""title"": ""Supervised Learning - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI502-M1-L2,Lesson,https://dlu.example.org/ekg/lesson/ai502-m1-l2,"{""title"": ""Supervised Learning - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI502-A1,Assessment,https://dlu.example.org/ekg/assessment/ai502-a1,"{""code"": ""AI502-A1"", ""title"": ""Supervised Learning assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI502-A1-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai502-a1-rubric,"{""title"": ""Rubric for AI502-A1"", ""version"": ""1.0""}"
AI502-A1-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai502-a1-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI502-A1-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai502-a1-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
